hasCreator,isAuthorCreator,CreatorTool,Producer,hasWarning,TaggedPDF,hasTitle,hasKeywords,hasSubject,hasDescription,Linearized,PDFVersion,HasXFA,hasXMPToolkit,ModificationTZ,CreationYear,ModificationYear,CreateDate,ModifyDate,PageCount,FileSize,LenFileName,Label
False,True,Unknown,Acrobat Distiller 5.0.5,False,False,True,False,True,True,True,1.4,False,False,UTC\-05:00,2006,2006,2006-03-09 11:47:46-05:00,2006-03-09 11:47:46-05:00,6.0,37.0,10,Benign
False,True,Unknown,Acrobat Distiller 5.0.5,False,False,True,False,True,True,True,1.4,False,False,UTC\-05:00,2006,2006,2006-02-16 16:41:47-05:00,2006-02-16 16:41:47-05:00,7.0,44.0,10,Benign
False,True,Unknown,Adobe PDF Library 5.0.2,True,False,True,False,True,True,False,1.4,False,True,UTC\-05:00,2011,2011,2011-02-15 09:40:40-05:00,2011-02-18 06:47:41-05:00,4.0,146.0,7,Benign
False,True,Unknown,Adobe PDF Library 5.0.2,False,False,True,False,True,True,True,1.4,False,True,UTC\-05:00,2011,2011,2011-02-22 15:10:29-05:00,2011-02-23 11:45:25-05:00,4.0,153.0,9,Benign
False,False,Adobe InDesign CS3,Adobe PDF Library 8.0,False,False,False,False,False,False,False,1.6,False,True,UTC\-04:00,2010,2010,2010-08-13 14:07:20-04:00,2010-08-13 14:13:42-04:00,1.0,319.0,25,Benign
False,True,Unknown,Acrobat Distiller 5.0.5,False,False,True,False,False,False,True,1.3,False,False,UTC\-05:00,2005,2005,2005-12-07 17:25:07+00:00,2005-12-07 12:28:13-05:00,3.0,59.0,49,Benign
True,False,Unknown,Other,False,False,True,False,False,False,False,1.2,False,False,Unknown,1999,Unknown,1999-01-14 09:00:10,,9.0,29.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,False,True,False,False,False,True,1.3,False,False,UTC\-04:00,2004,2004,2004-05-03 11:21:36-04:00,2004-05-03 11:21:36-04:00,4.0,57.0,19,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.6,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2011,2011,2011-07-18 09:16:22-04:00,2011-07-18 09:38:56-04:00,6.0,46.0,15,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.3.0,False,True,True,False,True,False,True,1.4,False,True,UTC\-05:00,2012,2012,2012-02-15 08:10:24-05:00,2012-02-22 12:36:33-05:00,6.0,26.0,19,Benign
False,True,Other,Acrobat Distiller 3.0,False,False,True,True,True,True,False,1.3,False,True,UTC\-04:00,1998,2005,1998-09-09 18:03:14+00:00,2005-08-16 11:20:00-04:00,25.0,263.0,9,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.0,False,True,False,False,True,False,True,1.4,False,True,UTC\-05:00,2010,2010,2010-03-09 16:37:00-05:00,2010-03-09 16:37:07-05:00,4.0,25.0,16,Benign
False,True,Other,Acrobat Distiller 7.0.5,False,True,True,True,True,True,True,1.6,False,True,Other,2007,2009,2007-06-14 13:25:49-04:00,2009-04-27 09:16:03-10:00,1.0,27.0,10,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.3.0,True,True,False,False,False,False,False,1.4,False,True,UTC\-04:00,2011,2011,2011-09-08 08:40:59-04:00,2011-09-08 09:48:17-04:00,5.0,366.0,31,Benign
True,False,Adobe Acrobat 7.0,Other,False,False,False,False,True,True,False,1.5,False,True,UTC\-04:00,2006,2008,2006-04-14 12:13:51-04:00,2008-03-14 10:52:25-04:00,2.0,199.0,14,Benign
False,False,Other,Other,False,True,False,False,False,False,True,1.4,False,True,UTC\-05:00,2011,2011,2011-02-03 13:46:59-05:00,2011-02-03 13:59:24-05:00,2.0,79.0,19,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.3.0,False,True,True,False,False,False,True,1.4,False,True,UTC\-04:00,2012,2012,2012-05-01 16:29:52-04:00,2012-05-02 07:16:11-04:00,1.0,100.0,15,Benign
True,False,Acrobat PDFMaker 6.0,Acrobat Distiller 6.0,False,True,True,False,False,False,False,1.5,False,True,UTC\-04:00,2005,2005,2005-10-03 16:13:47-04:00,2005-10-04 11:18:21-04:00,1.0,15.0,28,Benign
False,True,Acrobat PDFMaker 8.0,Acrobat Distiller 8.0.0,False,True,False,False,True,False,True,1.4,False,True,UTC\-04:00,2008,2008,2008-04-01 08:43:02-04:00,2008-04-01 08:43:05-04:00,6.0,25.0,35,Benign
False,True,Unknown,Acrobat Distiller 5.0.5,False,True,True,False,False,False,True,1.3,False,False,UTC\-06:00,2006,2006,2006-04-12 14:35:37-07:00,2006-04-12 14:35:57-06:00,4.0,194.0,22,Benign
False,False,Unknown,Acrobat PDFWriter 5.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2003,2003,2003-10-17 14:47:31,2003-10-20 08:39:27-04:00,38.0,118.0,19,Benign
False,True,Unknown,Other,False,True,False,False,False,False,False,1.6,False,True,UTC\-05:00,1997,2009,1997-10-07 15:30:47+00:00,2009-01-21 13:30:35-05:00,39.0,238.0,8,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.3.0,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2012,2012,2012-03-13 08:02:53-04:00,2012-03-13 08:05:27-04:00,4.0,34.0,13,Benign
False,True,Unknown,Acrobat Distiller 5.0.5,False,False,True,False,False,False,True,1.3,False,False,UTC\-06:00,2003,2003,2003-02-13 12:00:20-06:00,2003-02-13 12:00:20-06:00,2.0,133.0,19,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.3,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2010,2010,2010-08-11 13:34:03-04:00,2010-08-11 13:39:17-04:00,8.0,52.0,16,Benign
False,True,PScript5.dll Version 5.2,Acrobat Distiller 8.1.0,False,True,True,True,True,True,False,1.6,False,True,UTC\-05:00,2009,2009,2009-03-17 21:02:35-05:00,2009-03-17 21:05:27-05:00,5.0,70.0,16,Benign
False,True,Acrobat PDFMaker 6.0,Acrobat Distiller 6.0.1,False,True,True,False,False,False,True,1.4,False,True,UTC\-05:00,2005,2005,2005-12-02 09:26:18-05:00,2005-12-02 09:26:52-05:00,1.0,27.0,23,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2002,2002,2002-06-18 12:24:28,2002-11-18 09:24:02-05:00,5.0,16.0,24,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.3,True,True,True,False,False,False,False,1.4,False,True,UTC\-04:00,2011,2011,2011-09-07 13:53:36-04:00,2011-09-07 13:54:42-04:00,21.0,50.0,33,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.3,True,True,True,False,True,False,False,1.4,False,True,UTC\-05:00,2011,2011,2011-11-15 14:08:11-05:00,2011-11-15 14:09:01-05:00,15.0,68.0,31,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.1.0,False,True,True,False,True,False,True,1.4,False,True,UTC\-05:00,2008,2008,2008-12-03 15:51:36-05:00,2008-12-03 15:57:55-05:00,2.0,34.0,22,Benign
False,True,Acrobat PDFMaker 8.0,Acrobat Distiller 8.0.0,False,True,False,False,True,False,True,1.4,False,True,UTC\-04:00,2008,2008,2008-04-01 10:17:04-04:00,2008-04-01 10:17:05-04:00,6.0,20.0,32,Benign
True,False,Unknown,Other,False,False,True,False,False,False,False,1.2,False,False,Unknown,1999,Unknown,1999-01-14 11:47:39,,17.0,59.0,10,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.1.0,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2009,2009,2009-10-01 09:14:03-04:00,2009-10-01 09:32:53-04:00,4.0,28.0,12,Benign
False,True,Unknown,Acrobat Distiller 4.0,False,False,True,False,True,True,True,1.3,False,False,UTC\-04:00,2002,2002,2002-03-11 09:32:05+00:00,2002-06-14 14:21:09-04:00,26.0,64.0,12,Benign
False,False,Unknown,Acrobat PDFWriter 5.0,False,False,True,False,False,False,False,1.2,False,False,Unknown,2004,Unknown,2004-01-28 10:47:14,,18.0,52.0,9,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.2,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2010,2010,2010-07-01 08:14:37-04:00,2010-07-01 08:20:47-04:00,3.0,31.0,12,Benign
False,True,PScript5.dll Version 5.2,Acrobat Distiller 8.1.0,False,True,True,True,True,True,True,1.6,False,True,UTC\-05:00,2009,2009,2009-03-26 11:40:47-05:00,2009-03-26 11:42:41-05:00,7.0,68.0,12,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.6,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2011,2011,2011-06-21 10:26:28-04:00,2011-06-21 10:30:11-04:00,12.0,89.0,11,Benign
False,True,Unknown,Other,False,False,False,False,False,False,True,1.3,False,True,UTC\-04:00,2011,2011,2011-09-20 08:33:32+00:00,2011-09-20 10:14:33-04:00,3.0,304.0,33,Benign
False,True,Unknown,Other,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2004,2004,2004-07-09 15:20:46+00:00,2004-07-09 15:23:18-04:00,2.0,182.0,9,Benign
False,True,PScript5.dll Version 5.2,Acrobat Distiller 8.1.0,False,False,True,False,False,False,True,1.4,False,True,UTC\-04:00,2009,2009,2009-04-03 12:18:06-04:00,2009-04-03 12:18:06-04:00,2.0,85.0,55,Benign
False,True,PScript5.dll Version 5.2,Acrobat Distiller 8.1.0,False,False,True,False,False,False,True,1.4,False,True,UTC\-04:00,2009,2009,2009-04-03 12:17:23-04:00,2009-04-03 12:20:26-04:00,5.0,366.0,54,Benign
False,False,Unknown,Acrobat Distiller 5.0,False,False,True,False,False,False,False,1.4,False,False,UTC\-05:00,2005,2005,2005-02-24 13:01:19+00:00,2005-02-24 08:02:28-05:00,3.0,69.0,20,Benign
False,False,Other,Unknown,False,False,False,False,False,False,True,1.6,False,True,UTC\-05:00,2012,2012,2012-01-19 09:47:25+00:00,2012-02-03 15:38:00-05:00,1.0,282.0,14,Benign
True,False,Other,Other,False,True,True,False,False,False,True,1.6,False,True,UTC\-05:00,2011,2012,2011-11-03 13:13:24+00:00,2012-04-06 07:36:06-05:00,8.0,110.0,20,Benign
True,False,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.2,False,True,True,False,True,False,True,1.6,False,True,UTC\-05:00,2012,2012,2012-03-19 17:00:20-04:00,2012-04-06 07:37:27-05:00,10.0,48.0,20,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.5,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2011,2011,2011-04-11 07:18:23-04:00,2011-04-11 07:22:13-04:00,4.0,98.0,16,Benign
True,False,Other,Other,False,True,True,False,False,False,True,1.7,False,True,UTC\-04:00,2011,2011,2011-08-11 10:21:46-04:00,2011-08-11 11:56:11-04:00,23.0,316.0,13,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.1.0,False,True,True,True,True,True,True,1.6,False,True,UTC\-05:00,2009,2009,2009-11-18 08:31:56-05:00,2009-11-18 08:42:49-05:00,5.0,48.0,13,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.3.0,False,True,True,True,True,True,True,1.6,False,True,UTC\-05:00,2012,2012,2012-01-26 10:42:13-05:00,2012-01-26 11:16:28-05:00,7.0,50.0,14,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.5,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2011,2011,2011-05-24 09:46:08-04:00,2011-05-24 09:50:07-04:00,3.0,27.0,12,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.2.3,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2010,2010,2010-08-10 09:30:36-04:00,2010-08-10 09:35:38-04:00,12.0,91.0,16,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.3.0,False,True,True,True,True,True,True,1.6,False,True,UTC\-04:00,2012,2012,2012-04-12 13:47:39-04:00,2012-04-12 13:51:03-04:00,6.0,45.0,11,Benign
False,True,Acrobat PDFMaker 8.1,Acrobat Distiller 8.3.0,False,True,True,False,True,False,True,1.4,False,True,UTC\-05:00,2011,2011,2011-12-23 12:33:09-05:00,2011-12-23 12:33:31-05:00,16.0,83.0,45,Benign
False,False,Unknown,Acrobat Distiller 5.0,False,False,True,False,True,False,False,1.3,False,False,UTC\-04:00,2001,2001,2001-05-01 13:56:27-04:00,2001-05-03 07:27:49-04:00,54.0,161.0,12,Benign
True,False,Unknown,Acrobat Distiller 4.0,False,False,False,False,False,False,True,1.2,False,False,UTC\-05:00,2000,2000,2000-01-21 10:45:26,2000-01-21 10:45:28-05:00,11.0,53.0,11,Benign
True,False,Unknown,Acrobat Distiller 4.0,False,False,False,False,False,False,True,1.2,False,False,UTC\-05:00,2000,2000,2000-02-12 00:21:36,2000-02-12 00:21:37-05:00,12.0,37.0,11,Benign
True,False,Unknown,Acrobat Distiller 4.0,False,False,False,False,False,False,True,1.2,False,False,UTC\-05:00,2000,2000,2000-03-21 12:17:53,2000-03-21 12:17:54-05:00,12.0,41.0,11,Benign
True,False,Unknown,Acrobat Distiller 4.0,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-04-27 00:27:23,2000-04-27 00:27:24-04:00,12.0,30.0,11,Benign
True,False,Unknown,Acrobat Distiller 4.0,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-04-11 00:14:04,2000-04-11 00:14:05-04:00,6.0,13.0,11,Benign
True,False,Unknown,Acrobat Distiller 4.05,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-06-03 00:14:45,2000-06-03 00:14:46-04:00,6.0,16.0,11,Benign
True,False,Unknown,Acrobat Distiller 4.05,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-06-08 00:18:19,2000-06-08 00:18:20-04:00,5.0,14.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-08-01 13:34:17,2000-08-01 13:34:33-04:00,13.0,32.0,11,Benign
True,False,Unknown,Acrobat Distiller 4.05,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-07-11 00:14:14,2000-07-11 00:14:15-04:00,7.0,20.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-08-09 12:54:12,2000-08-09 12:55:15-04:00,8.0,25.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-08-14 12:27:16,2000-08-14 12:28:29-04:00,8.0,25.0,12,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-08-11 11:27:59,2000-08-11 11:29:33-04:00,6.0,14.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2000,2000,2000-10-05 12:30:09,2000-10-05 12:30:31-04:00,4.0,15.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2000,2000,2000-11-16 16:04:46,2000-11-16 16:05:30-05:00,3.0,18.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2000,2000,2000-12-06 08:07:15,2000-12-06 08:07:56-05:00,4.0,15.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2000,2000,2000-12-13 13:52:52,2000-12-13 13:52:56-05:00,12.0,29.0,10,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-01-09 13:35:23,2001-01-09 13:36:58-05:00,21.0,57.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-01-11 13:36:55,2001-01-11 13:39:17-05:00,8.0,26.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-01-18 14:16:46,2001-01-18 14:17:31-05:00,9.0,27.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-01-18 16:15:01,2001-01-18 16:15:38-05:00,6.0,16.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-01-18 16:17:03,2001-01-18 16:17:32-05:00,4.0,11.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2000,2000,2000-12-06 14:06:52,2000-12-06 14:07:40-05:00,9.0,19.0,10,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,False,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-02-21 12:32:57,2001-02-21 12:33:29-05:00,8.0,11.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-02-22 14:47:40,2001-02-22 14:48:12-05:00,4.0,11.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-03-12 14:43:56,2001-03-12 14:44:08-05:00,4.0,11.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-03-15 16:11:13,2001-03-15 16:11:59-05:00,6.0,14.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-05-11 10:30:58,2001-05-11 10:31:38-04:00,60.0,87.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-05-11 10:33:09,2001-05-11 10:33:30-04:00,38.0,56.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-06-01 13:49:37,2001-06-01 13:50:06-04:00,7.0,21.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,False,False,False,False,True,1.2,False,False,UTC\-05:00,2000,2000,2000-12-08 13:24:23,2000-12-08 13:24:49-05:00,19.0,44.0,10,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-06-06 09:44:21,2001-06-06 09:44:49-04:00,2.0,11.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-06-28 13:57:18,2001-06-28 13:58:20-04:00,7.0,36.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-07-02 14:01:45,2001-07-02 14:02:53-04:00,10.0,34.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-07-03 14:00:37,2001-07-03 14:01:52-04:00,21.0,50.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-07-26 13:51:09,2001-07-26 13:51:30-04:00,5.0,14.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-07-18 08:00:52,2001-07-18 08:01:42-04:00,4.0,11.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-08-03 09:55:08,2001-08-03 09:57:27-04:00,5.0,15.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-08-01 10:06:39,2001-08-01 10:07:32-04:00,5.0,12.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,False,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-08-02 14:34:21,2001-08-02 14:35:09-04:00,4.0,11.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-08-31 14:09:57,2001-08-31 14:10:15-04:00,5.0,27.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-08-31 14:11:09,2001-08-31 14:11:45-04:00,32.0,109.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-09-20 10:55:16,2001-09-20 10:56:03-04:00,4.0,14.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-09-25 13:11:19,2001-09-25 13:11:45-04:00,7.0,21.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.05,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-09-20 11:12:53,2001-09-20 11:13:18-04:00,7.0,17.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-10-17 16:47:41,2001-10-18 14:51:21-04:00,45.0,163.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-11-14 13:14:07,2001-11-14 13:14:24-05:00,9.0,24.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-11-02 14:56:34,2001-11-02 14:57:09-05:00,10.0,25.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-04:00,2001,2001,2001-10-24 14:28:04,2001-10-24 14:28:30-04:00,3.0,11.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,False,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-11-13 09:39:50,2001-11-13 09:40:27-05:00,10.0,23.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-12-10 10:15:58,2001-12-10 10:16:43-05:00,17.0,41.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-11-21 09:42:31,2001-11-21 09:43:03-05:00,3.0,11.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-12-07 09:55:31,2001-12-07 09:56:10-05:00,7.0,27.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2001,2001,2001-12-06 13:57:14,2001-12-06 13:57:53-05:00,6.0,14.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-01-24 09:46:11-05:00,2002-01-24 09:47:29-05:00,3.0,97.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,False,False,False,False,True,1.2,False,False,UTC\-05:00,2002,2002,2002-01-03 13:24:48,2002-01-03 13:25:25-05:00,7.0,22.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-01-31 16:19:18-05:00,2002-01-31 16:20:09-05:00,1.0,59.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-01-31 09:42:36-05:00,2002-01-31 09:43:14-05:00,2.0,33.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-02-04 13:48:15-05:00,2002-02-04 13:49:13-05:00,3.0,49.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-02-11 13:34:24-05:00,2002-02-11 13:35:42-05:00,11.0,112.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-03-08 09:22:59-05:00,2002-03-08 09:24:25-05:00,2.0,61.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-02-21 10:02:02-05:00,2002-02-21 10:03:26-05:00,4.0,55.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-03:00,2002,2002,2002-04-10 09:04:02-04:00,2002-04-10 09:04:45-03:00,6.0,95.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,False,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-03-18 13:38:06-05:00,2002-03-18 13:39:07-05:00,5.0,66.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-03-22 09:11:28-05:00,2002-03-22 09:12:27-05:00,2.0,48.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-03-27 13:22:11-05:00,2002-03-27 13:23:14-05:00,2.0,66.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-04:00,2002,2002,2002-04-04 13:15:03-05:00,2002-06-26 12:35:42-04:00,3.0,47.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-03-27 13:37:32-05:00,2002-03-27 13:37:51-05:00,3.0,50.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-03-27 13:24:27-05:00,2002-03-27 13:24:58-05:00,2.0,61.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-03:00,2002,2002,2002-04-16 14:04:27-04:00,2002-04-16 14:05:16-03:00,5.0,100.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-04-02 13:24:51-05:00,2002-04-02 13:25:51-05:00,1.0,49.0,11,Benign
False,True,Unknown,Acrobat Distiller 5.0,False,True,True,False,False,False,True,1.3,False,False,UTC\-05:00,2002,2002,2002-04-04 13:22:27-05:00,2002-04-04 13:23:11-05:00,2.0,43.0,11,Benign
False,False,Unknown,Acrobat Distiller 4.0,False,False,True,False,False,False,True,1.2,False,False,UTC\-05:00,2002,2002,2002-01-11 13:18:07,2002-01-11 13:18:43-05:00,22.0,69.0,10,Benign
